Title,Title_URL,Image,counterowl,bags,Date,Price,displayflex,Info,Info1,limitline
"
						Bán nhà ở Hoàng Mai gần phố, gần oto, lô góc, có sân để xe rộng dãi, làm tiểu cảnh.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-hoang-van-thu-quan-hoang-mai/ban-nha-o-hoang-mai-gan-pho-gan-oto-lo-goc-co-san-de-xe-rong-dai-lam-tieu-canh-1655387067,https://file.maumau.vn/public/nhadatvui/uploads/images/ecbce4c8d825f4614128f55ce7d04b78.jpg,5,Bán,16/6/2022,5.2 tỷ,52 m² ,3,3,"
							Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội
						"
"
						Chủ cần bán nhà mặt tiền đường, Thành Thái, Quận 10, 40m2, ngang 4m, giá 10 tỷ.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-2-quan-10/-hang-hiem-chu-can-ban-nha-mat-tien-duong-thanh-thai-quan-10-40m2-ngang-4m-gia-10-ty-1655385654,https://file.maumau.vn/public/nhadatvui/uploads/images/3b7cb1a62aaa5280fc8ab44e0eef7fd0.jpg,4,Bán,16/6/2022,10 tỷ,40 m² ,4,,"
							Thành Thái, Phường 2, Quận 10, Hồ Chí Minh
						"
"
						Nhà Nguyễn Thái Học, 3.5 x 11m, 2 lầu, chỉ 4 tỷ 700, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-1-quan-binh-thanh/nha-nguyen-thai-hoc-3-5-x-11m-2-lau-chi-4-ty-700-binh-thanh1655384629,https://file.maumau.vn/public/nhadatvui/uploads/images/0a6ff307cae9a80269c704685796d129.jpg,3,Bán,16/6/2022,4.7 tỷ,38 m² ,,,"
							Nguyễn Thái Học, Phường 1, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà nhanh Chu Văn An, P8, 3.3 x 11.2m, 4 tỷ 500, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-12-quan-binh-thanh/ban-nha-nhanh-chu-van-an-p8-3-3-x-11-2m-4-ty-500-binh-thanh1655383544,https://file.maumau.vn/public/nhadatvui/uploads/images/b9d3a20fa1101043db37da33c3196d86.jpg,4,Bán,16/6/2022,4.5 tỷ,37 m² ,,,"
							Chu Văn An, Phường 12, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà Nguyễn Sỹ Sách, 3.5 x 11m, 2 lầu, chỉ 4 tỷ 100, P15 Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/nha-nguyen-sy-sach-3-5-x-11m-2-lau-chi-4-ty-100-p15-tan-binh1655382480,https://file.maumau.vn/public/nhadatvui/uploads/images/2f73e16e92563f9383393806dc2dac4c.jpg,3,Bán,16/6/2022,4.1 tỷ,38 m² ,,,"
							Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Chủ ngộp giảm 250 triệu nhà sổ hồng riêng thu nhập sẳn 7 triệu tháng đường 6 Linh Xuân
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-xuan-tp-thu-duc/chu-ngop-giam-250-trieu-nha-so-hong-rieng-thu-nhap-san-7-trieu-thang-duong-6-linh-xuan1655376847,https://file.maumau.vn/public/nhadatvui/uploads/images/36afd99a779b154ae3c968ab4912e640.jpg,4,Bán,16/6/2022,2.85 tỷ,62 m² ,3,3,"
							Đường số 6, Phường Linh Xuân, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Nhà Linh Trung 1T2L HXH 5m sát mặt tiền Hoàng Diệu 2 Linh Trung vào ở ngay giá TL tốt
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-trung-tp-thu-duc/hang-hiem-nha-linh-trung-1t2l-hxh-5m-sat-mat-tien-hoang-dieu-2-linh-trung-vao-o-ngay-gia-tl-tot1655374081,https://file.maumau.vn/public/nhadatvui/uploads/images/fbec90eabf88ec9bb73fd861d77ddf6c.jpg,9,Bán,16/6/2022,4.5 tỷ,45 m² ,3,4,"
							Đường số 7, Phường Linh Trung, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Bán nhà nhanh Lạc Long Quân, P8, 3.3 x 11.2m, 4 tỷ 500, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-8-quan-tan-binh/ban-nha-nhanh-lac-long-quan-p8-3-3-x-11-2m-4-ty-500-tan-binh1655372280,https://file.maumau.vn/public/nhadatvui/uploads/images/0e870873fca6695337ddd1ae043a13d0.jpg,3,Bán,16/6/2022,4.5 tỷ,37 m² ,,,"
							Lạc Long Quân, Phường 8, Quận Tân Bình, Hồ Chí Minh
						"
"
						Trọ 7P 210m2 Dương Công Khi, Hóc Môn SHR 1ty430tr tìm khách kinh doanh
					",https://nhadatvui.vn/ban-nha-rieng-xa-xuan-thoi-thuong-huyen-hoc-mon/tro-7p-210m2-duong-cong-khi-hoc-mon-shr-1ty430tr-tim-khach-kinh-doanh-1655371684,https://file.maumau.vn/public/nhadatvui/uploads/images/232d85f1dc247b15e1b3558ccbdcf224.jpg,5,Bán,16/6/2022,1.43 tỷ,210 m² ,,,"
							Dương Công Khi, Xã Xuân Thới Thượng, Huyện Hóc Môn, Hồ Chí Minh
						"
"
						Nhà đẹp 1T2L HXH vào tận cửa ra Hoàng Diệu 2 chỉ 2 phút di chuyển đường 7 Linh Trung
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-trung-tp-thu-duc/nha-dep-1t2l-hxh-vao-tan-cua-ra-hoang-dieu-2-chi-2-phut-di-chuyen-duong-7-linh-trung1655371172,https://file.maumau.vn/public/nhadatvui/uploads/images/b6d9037d3e1c864096b03d5cb206dc0e.jpg,8,Bán,16/6/2022,4.5 tỷ,45 m² ,4,3,"
							Đường số 7, Phường Linh Trung, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Vỡ nợ nên bán nhà đường Lê Văn Việt Q9 48m2/890tr, SHR, chính chủ, HXH
					",https://nhadatvui.vn/ban-nha-rieng-phuong-hiep-phu-tp-thu-duc/vo-no-nen-ban-nha-duong-le-van-viet-q9-48m2-890tr_shr_chinh-chu_hxh-1655369157,https://file.maumau.vn/public/nhadatvui/uploads/images/6b0d4d83e3c6af42eae12cee67bbd60a.jpg,3,Bán,16/6/2022,890 triệu,48 m² ,3,2,"
							Lê Văn Việt, Phường Hiệp Phú, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Nhà đẹp đường 5m ngay chợ Xuân Hiệp Linh Xuân KDC đồng bộ cao cấp vào ở ngay tặng toàn bộ nội thất
					",https://nhadatvui.vn/ban-nha-rieng-phuong-linh-xuan-tp-thu-duc/nha-dep-duong-5m-ngay-cho-xuan-hiep-linh-xuan-kdc-dong-bo-cao-cap-vao-o-ngay-tang-toan-bo-noi-that1655369140,https://file.maumau.vn/public/nhadatvui/uploads/images/131f5c0e2effcca033feb204327da411.jpg,10,Bán,16/6/2022,4.7 tỷ,52 m² ,3,3,"
							Đường số 8, Phường Linh Xuân, Tp. Thủ Đức, Hồ Chí Minh
						"
"
						Bán nhà dân xây đẹp khu Khúc Thừa Dụ 2
					",https://nhadatvui.vn/ban-nha-rieng-phuong-vinh-niem-quan-le-chan/-d-1655369062,https://file.maumau.vn/public/nhadatvui/uploads/images/232bfb54d2ef8c51d2654b28c00a98a4.png,9,Bán,16/6/2022,5.2 tỷ,110 m² ,3,,"
							Đường Khúc Thừa Dụ 2, Phường Vĩnh Niệm, Quận Lê Chân, Hải Phòng
						"
"
						Hẻm 1/ Nguyễn Thượng Hiền, 5 tỷ 700, 2 lầu, 4.3 x 10m, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-5-quan-binh-thanh/hem-1-nguyen-thuong-hien-5-ty-700-2-lau-4-3-x-10m-binh-thanh1655368797,https://file.maumau.vn/public/nhadatvui/uploads/images/54c2895f8f698ff88214bfd1d218c5b6.jpg,3,Bán,16/6/2022,5.7 tỷ,43 m² ,,,"
							Nguyễn Thượng Hiền, Phường 5, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà 1 trệt 1 lầu 85m2 có sân để xe ô tô
					",https://nhadatvui.vn/ban-nha-rieng-xa-phuoc-ly-huyen-can-giuoc/ban-nha-1-tret-1-lau-85m2-co-san-de-xe-o-to1655368788,https://file.maumau.vn/public/nhadatvui/uploads/images/f8ed9faa5dddc89ae1838eeb8599f172.jpg,5,Bán,16/6/2022,1.8 tỷ,85 m² ,4,2,"
							Đường Lộ Đình, Xã Phước Lý, Huyện Cần Giuộc, Long An
						"
"
						Bán nhà trung tâm Tân Bình chỉ 3.75 có nhà đẹp 50m ra mặt tiền Nghĩa Phát, P6, TB
					",https://nhadatvui.vn/ban-nha-rieng-phuong-2-quan-tan-binh/ba-n-nha-trung-tam-tan-bi-nh-chi-3-75-ty-co-nha-de-p-50m-ra-ma-t-tie-n-nghi-a-pha-t-p6-tb1655368500,https://file.maumau.vn/public/nhadatvui/uploads/images/11975707c323530aa64b54b5c12fb71a.jpg,7,Bán,16/6/2022,3.75 tỷ,42 m² ,,,"
							Nghĩa Phát, Phường 2, Quận Tân Bình, Hồ Chí Minh
						"
"
						Nhà bán đường Bùi Xương Trạch, P. Khuê Trung, Q. Cẩm Lệ.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-khue-trung-quan-cam-le/nha-ban-duong-bui-xuong-trach-p-khue-trung-q-cam-le-1655367988,https://file.maumau.vn/public/nhadatvui/uploads/images/8db577e4ae57417393221ec966d26fea.jpg,3,Bán,16/6/2022,8.5 tỷ,82.80 m² ,3,3,"
							Bùi Xương Trạch, Phường Khuê Trung, Quận Cẩm Lệ, Đà Nẵng
						"
"
						Nhà Nguyễn Văn Đậu phường 11 quận Bình Thạnh Vip
					",https://nhadatvui.vn/ban-nha-rieng-phuong-11-quan-binh-thanh/nha-nguyen-van-dau-phuong-11-quan-binh-thanh-vip1655367594,https://file.maumau.vn/public/nhadatvui/uploads/images/686b6b0a2119f11ed217a3d227ccb183.jpg,7,Bán,16/6/2022,7.2 tỷ,40 m² ,5,5,"
							Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán nhà đường Thanh Sơn, P. Thành Bình, Q. Hải Châu.
					",https://nhadatvui.vn/ban-nha-rieng-phuong-thanh-binh-quan-hai-chau/ban-nha-duong-thanh-son-p-thanh-binh-q-hai-chau-1655367421,https://file.maumau.vn/public/nhadatvui/uploads/images/9402699f40b3a6536dfb470d71c97f6f.jpg,3,Bán,16/6/2022,10 tỷ,92 m² ,3,4,"
							Đường Thanh Sơn, Phường Thanh Bình, Quận Hải Châu, Đà Nẵng
						"
"
						Bán nhanh nhà Tân Phú, 4 x 11m, Trường Chinh, 4.3 tỷ, Tây Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tay-thanh-quan-tan-phu/ban-nhanh-nha-tan-phu-4-x-11m-truong-chinh-4-3-ty-tay-thanh1655367308,https://file.maumau.vn/public/nhadatvui/uploads/images/8fef31225c70f66093006519ce668abd.jpg,5,Bán,16/6/2022,4.3 tỷ,44 m² ,,,"
							Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh
						"
"
						Vỡ nợ nên bán nhà đường Huỳnh Tấn Phát Q7 48m2/960tr, SHR, chính chủ, HXH
					",https://nhadatvui.vn/ban-nha-rieng-phuong-phu-thuan-quan-7/vo-no-nen-ban-nha-duong-huynh-tan-phat-q7-48m2-960tr_shr_chinh-chu_hxh-1655367119,https://file.maumau.vn/public/nhadatvui/uploads/images/bc4776c7cb9e934867cd8b8445da6415.jpg,3,Bán,16/6/2022,960 triệu,55 m² ,3,,"
							Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh
						"
"
						Nhà bán đường Tô Hiến Thành, P. Phước Mỹ, Q. Sơn Trà
					",https://nhadatvui.vn/ban-nha-rieng-phuong-phuoc-my-quan-son-tra/nha-ban-duong-to-hien-thanh-p-phuoc-my-q-son-tra-1655366434,https://file.maumau.vn/public/nhadatvui/uploads/images/fd48acf1b6abfcd7039a921e117d427d.jpg,3,Bán,16/6/2022,8.8 tỷ,77 m² ,5,4,"
							Đường Tô Hiến Thành, Phường Phước Mỹ, Quận Sơn Trà, Đà Nẵng
						"
"
						Nhà 3 tầng mới toanh tại khu TĐC Ngọc Xuyên, Đồ Sơn, HP 
					",https://nhadatvui.vn/ban-nha-rieng-phuong-ngoc-xuyen-quan-do-son/nha-3-tang-moi-toanh-tai-khu-tdc-ngoc-xuyen-do-son-hp-1655366408,https://file.maumau.vn/public/nhadatvui/uploads/images/f43b14daddd837b4a707141b303062f4.jpg,4,Bán,16/6/2022,2.55 tỷ,64 m² ,4,1,"
							Đường Suối Rồng, Phường Ngọc Xuyên, Quận Đồ Sơn, Hải Phòng
						"
"
						Gia đình lên Sài Gòn sinh sống cần ra nhanh căn nhà 2 lầu 1 trệt tặng hết nội thất mới tinh chưa ở
					",https://nhadatvui.vn/ban-nha-rieng-phuong-long-binh-tan-tp-bien-hoa/gia-dinh-len-sai-gon-sinh-song-can-ra-nhanh-can-nha-2-lau-1-tret-tang-het-noi-that-moi-tinh-chua-o1655366394,https://file.maumau.vn/public/nhadatvui/uploads/images/d1c194fbf4b16de31a6b293d989d26b5.jpg,9,Bán,16/6/2022,4.95 tỷ,84 m² ,3,3,"
							Đường Nguyễn Văn Tỏ, Phường Long Bình Tân, Tp. Biên Hòa, Đồng Nai
						"
"
						Bán nhà đường Nguyễn Huy Tự, Đà Nẵng, thuận tiện kinh doanh và ở.  
					",https://nhadatvui.vn/ban-nha-rieng-phuong-hoa-minh-quan-lien-chieu/ban-nha-duong-nguyen-huy-tu-da-nang-thuan-tien-kinh-doanh-va-o-1655366149,https://file.maumau.vn/public/nhadatvui/uploads/images/e3fa7906a62d721bf232939f718bfd88.jpg,3,Bán,16/6/2022,4.38 tỷ,76 m² ,3,4,"
							Nguyễn Huy Tự, Phường Hòa Minh, Quận Liên Chiểu, Đà Nẵng
						"
"
						Siêu phẩm nhà 3 tầng mặt tiền KQH Bầu Vá hoàn thiện full nội thất giá chỉ hơn 5tyr
					",https://nhadatvui.vn/ban-nha-rieng-phuong-thuy-xuan-tp-hue/-sieu-pham-nha-3-tang-mat-tien-kqh-bau-va-hoan-thien-full-noi-that-gia-chi-hon-5ty-llh-090_582_6448-ms-hieu-1655365964,https://file.maumau.vn/public/nhadatvui/uploads/images/a78c372f6b9fd63f3118e81bf5e9eb2e.jpg,4,Bán,16/6/2022,5.15 tỷ,116 m² ,4,3,"
							Bùi Thị Xuân, Phường Thuỷ Xuân, Tp. Huế, Thừa Thiên Huế
						"
"
						Bán nhanh Phạm Văn Hai, 3.7 x 11m, 3 lầu, chỉ 5 Tỷ 350, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-5-quan-tan-binh/ban-nhanh-pham-van-hai-3-7-x-11m-3-lau-chi-5-ty-350-tan-binh1655365793,https://file.maumau.vn/public/nhadatvui/uploads/images/e8f4457f54e8ca6e277e7d08487cce61.jpg,3,Bán,16/6/2022,5.35 tỷ,40 m² ,,,"
							Phạm Văn Hai, Phường 5, Quận Tân Bình, Hồ Chí Minh
						"
"
						Bán CCMN Xuân La, Tây Hồ, oto vào, hiệu suất cho thuê cao, 102m2, 18 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-xuan-la-quan-tay-ho/ban-ccmn-xuan-la-tay-ho-oto-vao-hieu-suat-cho-thue-cao-102m2-18-ty1655365793,https://file.maumau.vn/public/nhadatvui/uploads/images/5f2d0abe9e0499e5ee7a2323134775d9.jpg,4,Bán,16/6/2022,18 tỷ,102 m² ,,,"
							Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội
						"
"
						Rẻ nhất Nguyễn Chí Thanh P9Q5, chính chủ chưa qua đầu tư, khu vực kinh doanh tấp nập ngày đêm, DT: 4*23(87m2),5 tầng,
					",https://nhadatvui.vn/ban-nha-rieng-phuong-9-quan-5/re-nhat-nguyen-chi-thanh-p9q5-chinh-chu-chua-qua-dau-tu-khu-vuc-kinh-doanh-tap-nap-ngay-dem-dt-4-23-87m2-5-tang-1655365761,https://file.maumau.vn/public/nhadatvui/uploads/images/a1bab870c46126359276e718adb3bd7d.jpg,3,Bán,16/6/2022,32.5 tỷ,87 m² ,,,"
							Nguyễn Chí Thanh, Phường 9, Quận 5, Hồ Chí Minh
						"
"
						Bán gấp nhà nguyên căn 1 trệt 1 lầu có ban công Q.12
					",https://nhadatvui.vn/ban-nha-rieng-phuong-hiep-thanh-quan-12/ban-gap-nha-nguyen-can-1-tret-1-lau-co-ban-cong-q-121655365758,https://file.maumau.vn/public/nhadatvui/uploads/images/7d0a606dc9fe582471c8ff629346d663.jpg,4,Bán,16/6/2022,550 triệu,27.20 m² ,2,1,"
							495/71/4 Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh
						"
"
						Rẻ nhất Nguyễn Đình Chiểu P.ĐaKao Q1, chính chủ bán nhà xe hơi đỗ cửa, DT: 45.6m2, 2 tầng, giá chốt 4.8 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-da-kao-quan-1/re-nhat-nguyen-dinh-chieu-p-dakao-q1-chinh-chu-ban-nha-xe-hoi-do-cua-dt-45-6m2-2-tang-gia-chot-4-8-ty1655365652,https://file.maumau.vn/public/nhadatvui/uploads/images/2b923fd1a890016892130770273b7db4.jpg,3,Bán,16/6/2022,4.8 tỷ,23 m² ,1,2,"
							Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Hồ Chí Minh
						"
"
						Rẻ nhất Lê Thị Riêng P. Bến Thành Q1, chính chủ chưa qua đầu tư, khu vực kinh doanh tấp nập ngày đêm. DT: 4*15(56m2)
					",https://nhadatvui.vn/ban-nha-rieng-phuong-ben-thanh-quan-1/re-nhat-le-thi-rieng-p-ben-thanh-q1-chinh-chu-chua-qua-dau-tu-khu-vuc-kinh-doanh-tap-nap-ngay-dem-dt-4-15-56m2-1655365548,https://file.maumau.vn/public/nhadatvui/uploads/images/059063c8003b79ea293d373621546895.jpg,3,Bán,16/6/2022,32 tỷ,56 m² ,,,"
							Đường Lê Thị Riêng, Phường Bến Thành, Quận 1, Hồ Chí Minh
						"
"
						Chính chủ bán nhà sát Hoàng Sa, góc 2 mặt hẻm, rẻ nhất  P.Tân Định Q1. Khu anh ninh, vip Q1, DT:3.8*13, 4 tầng
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-dinh-quan-1/co-1-0-2-chinh-chu-ban-nha-sat-hoang-sa-goc-2-mat-hem-re-nhat-p-tan-dinh-q1-khu-anh-ninh-vip-q1-dt-3-8-13-4-tang1655365444,https://file.maumau.vn/public/nhadatvui/uploads/images/e36b0a06022d6be4b9b73e63140f8f90.jpg,4,Bán,16/6/2022,9.5 tỷ,47 m² ,4,5,"
							Đường Nguyễn Văn Nguyễn, Phường Tân Định, Quận 1, Hồ Chí Minh
						"
"
						Nhà diện tích sử dụng 130m2 giá 2 tỷ 555 triệu tại Bình Dương
					",https://nhadatvui.vn/ban-nha-rieng-phuong-tan-an-tp-thu-dau-mot/nha-dien-tich-su-dung-130m2-gia-2-ty-555-trieu-tai-binh-duong1655365353,https://file.maumau.vn/public/nhadatvui/uploads/images/527a9e3dfde31d9b7d0902ed161701d0.jpg,3,Bán,16/6/2022,2.56 tỷ,90 m² ,3,2,"
							Phường Tân An, Tp. Thủ Dầu Một, Bình Dương
						"
"
						Có 1 0 2, chính chủ bán nhà sát Phan Huy Chú, P10, Q5, rẻ nhất, khu anh ninh, vip Q5, DT:4.25*12, 5 tầng
					",https://nhadatvui.vn/ban-nha-rieng-phuong-10-quan-5/co-1-0-2-chinh-chu-ban-nha-sat-phan-huy-chu-p10q5-re-nhat-phan-huy-chu-p10q5-khu-anh-ninh-vip-q5-dt-4-25-12-5-tang1655365319,https://file.maumau.vn/public/nhadatvui/uploads/images/946b6e47f615e129a6cccbd763e7a22b.jpg,3,Bán,16/6/2022,9 tỷ,47 m² ,4,5,"
							Phan Huy Chú, Phường 10, Quận 5, Hồ Chí Minh
						"
"
						Rẻ nhất Bùi Viện P. Phạm Ngũ Lão Q1, chính chủ bán nhà chưa qua đầu tư, thích hợp cho gia đình nhỏ, giá nhỏ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-pham-ngu-lao-quan-1/re-nhat-bui-vien-p-pham-ngu-lao-q1-chinh-chu-ban-nha-chua-qua-dau-tu-bui-vien-q1-thich-hop-cho-gia-dinh-nho-gia-nho1655365184,https://file.maumau.vn/public/nhadatvui/uploads/images/8728e1c65a39aa893a8fd1249745c52a.jpg,3,Bán,16/6/2022,2.6 tỷ,14 m² ,2,3,"
							148/ Bùi Viện, P. Phạm Ngũ Lão, Q1
						"
"
						Bán nhà nhanh Hoàng Bật Đạt, P15, 3.3x11.2m, 4 tỷ 500, Tân Bình
					",https://nhadatvui.vn/ban-nha-rieng-phuong-15-quan-tan-binh/ban-nha-nhanh-hoang-bat-dat-p15-3-3x11-2m-4-ty-500-tan-binh1655364601,https://file.maumau.vn/public/nhadatvui/uploads/images/79d02814448c2e8f0ec1a2de93edac67.jpg,3,Bán,16/6/2022,4.5 tỷ,37 m² ,,,"
							Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Hồ Chí Minh
						"
"
						Không thể rẻ hơn được nữa giá chỉ từ 30 tr/m2 có nhà mới đường Lê Văn Hiến đối diện bệnh viện 600 giường
					",https://nhadatvui.vn/ban-nha-rieng-phuong-khue-my-quan-ngu-hanh-son/khong-the-re-hon-duoc-nua-gia-chi-tu-30-tr-m2-co-nha-moi-duong-le-van-hien-doi-dien-benh-vien-600-giuong1655364229,https://file.maumau.vn/public/nhadatvui/uploads/images/cae7a3b2232829189e727dfefcb6ba0a.jpg,3,Bán,16/6/2022,1.1 tỷ,98 m² ,,,"
							Lê Văn Hiến, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng
						"
"
						Trọ 7m 228m2 đường oto 6m Hậu Nghĩ, Long An SHR 1ty100 tìm khách nhanh gọn
					",https://nhadatvui.vn/ban-nha-rieng-thi-tran-hau-nghia-huyen-duc-hoa/tro-7m-228m2-duong-oto-6m-hau-nghi-long-an-shr-1ty100-tim-khach-nhanh-gon-1655364197,https://file.maumau.vn/public/nhadatvui/uploads/images/2b844bd71f524a571aa16e5a92ebc711.jpg,5,Bán,16/6/2022,1.1 tỷ,228 m² ,5,5,"
							Bàu Trai, Thị trấn Hậu Nghĩa, Huyện Đức Hòa, Long An
						"
"
						Nhà Bùi Đình Túy phường 12 quận Bình Thạnh HXH 6M
					",https://nhadatvui.vn/ban-nha-rieng-phuong-12-quan-binh-thanh/nha-bui-dinh-tuy-phuong-12-quan-binh-thanh-hxh-6m1655363493,https://file.maumau.vn/public/nhadatvui/uploads/images/bee4a5c0769508d35aa5ad3757522394.jpg,3,Bán,16/6/2022,11 tỷ,96 m² ,2,1,"
							Bùi Đình Túy, Phường 12, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà đẹp Cẩm Bá Thước, 2 lầu,. 4 x 11m, 5 Tỷ 100, Phú Nhuận
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-phu-nhuan/nha-dep-cam-ba-thuoc-2-lau-4-x-11m-5-ty-100-phu-nhuan1655362445,https://file.maumau.vn/public/nhadatvui/uploads/images/d8df0112c0aab4b7f97a46634615f999.jpg,4,Bán,16/6/2022,5.1 tỷ,44 m² ,,,"
							Cẩm Bá Thước, Phường 7, Quận Phú Nhuận, Hồ Chí Minh
						"
"
						Cần bán nhanh nhà Bình Thạnh, 4 x 11m, Hoàng Hoa Thám, 4.8 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-7-quan-binh-thanh/can-ban-nhanh-nha-binh-thanh-4-x-11m-hoang-hoa-tham-4-8-ty1655361299,https://file.maumau.vn/public/nhadatvui/uploads/images/0a5420421c5d330f6018feb059d1eaf8.jpg,3,Bán,16/6/2022,4.8 tỷ,44 m² ,,,"
							Hoàng Hoa Thám, Phường 7, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Nhà bán siêu rẻ 5 ngủ phố Trương Định 43m×4T ngõ rộng 4m
					",https://nhadatvui.vn/ban-nha-rieng-phuong-truong-dinh-quan-hai-ba-trung/nha-ban-sieu-re-5-ngu-pho-truong-dinh-43m-4t-ngo-rong-4m1655360728,https://file.maumau.vn/public/nhadatvui/uploads/images/6d6c56b35398ab9e1f43f881064105eb.jpg,13,Bán,16/6/2022,5.1 tỷ,43 m² ,5,3,"
							Đường Trương Định, Phường Trương Định, Quận Hai Bà Trưng, Hà Nội
						"
"
						Tây Sơn, Đặng Tiến Đông, 5 tầng, gần phố, ô tô đỗ cửa, vừa ở vừa kinh doanh, chỉ hơn 4 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-trung-liet-quan-dong-da/tay-son-dang-tien-dong-5-tang-gan-pho-o-to-do-cua-vua-o-vua-kinh-doanh-chi-hon-4-ty1655354654,https://file.maumau.vn/public/nhadatvui/uploads/images/875de9bebdd0c1bda56332493d5340c8.jpg,3,Bán,16/6/2022,4.4 tỷ,23 m² ,3,4,"
							Tây Sơn, Phường Trung Liệt, Quận Đống Đa, Hà Nội
						"
"
						Nhà đẹp, hẻm 1 sẹc Nơ Trang Long, 4x11m, 44m2, 4.9 tỷ, Bình Thạnh
					",https://nhadatvui.vn/ban-nha-rieng-phuong-11-quan-binh-thanh/nha-dep-hem-1-sec-no-trang-long-4x11m-44m2-4-9-ty-binh-thanh1655353800,https://file.maumau.vn/public/nhadatvui/uploads/images/be80fba2fd43eff4eb46d4f4680f3bdc.jpg,3,Bán,16/6/2022,4.9 tỷ,44 m² ,,,"
							Nơ Trang Long, Phường 11, Quận Bình Thạnh, Hồ Chí Minh
						"
"
						Bán đất tặng nhà cấp 4 liền kề The Sol trong tháng 6 giá rẻ 2tỷ4
					",https://nhadatvui.vn/ban-nha-rieng-xa-long-thuong-huyen-can-giuoc/ban-dat-tang-nha-cap-4-lien-ke-the-sol-trong-thang-6-gia-re-2ty41655353103,https://file.maumau.vn/public/nhadatvui/uploads/images/f9c886e43521729f653c9cd744baef92.jpg,7,Bán,16/6/2022,2.4 tỷ,100 m² ,2,2,"
							Bờ Chùa, Xã Long Thượng, Huyện Cần Giuộc, Long An
						"
"
						Bán nhà Nguyễn Thái Học, Hà Đông 42 m2 x 5T, giá 4.7 tỷ
					",https://nhadatvui.vn/ban-nha-rieng-phuong-yet-kieu-quan-ha-dong/ban-nha-nguyen-thai-hoc-ha-dong-42-m2-x-5t-gia-4-7-ty1655352857,https://file.maumau.vn/public/nhadatvui/uploads/images/b69ad5868f2d6a1404a4eea7489e82ef.jpg,3,Bán,16/6/2022,4.7 tỷ,42 m² ,4,,"
							Đường Nguyễn Thái Học, Phường Yết Kiêu, Quận Hà Đông, Hà Nội
						"
"
						Cần bán nhà Đặng Thùy Trâm quận Bình Thạnh KDC văn minh phát triển
					",https://nhadatvui.vn/ban-nha-rieng-phuong-13-quan-binh-thanh/can-ban-nha-dang-thuy-tram-quan-binh-thanh-kdc-van-minh-phat-trien1655352453,https://file.maumau.vn/public/nhadatvui/uploads/images/48e8c4069252e95ebed70246ec1851c7.jpg,5,Bán,16/6/2022,10.2 tỷ,65 m² ,4,,"
							Đặng Thùy Trâm, Phường 13, Quận Bình Thạnh, Hồ Chí Minh
						"
